"Component Ref ID"; "Pin Ref ID"; "Net Name"; "Mount"; "Side"; posX; posY
"U9"; "A6"; "DGND"; "SMD"; "TOP";34.8316; -84.1074
"U9"; "A5"; "MMC1_DAT2"; "SMD"; "TOP";34.8316; -83.6074
"U9"; "A4"; "MMC1_DAT1"; "SMD"; "TOP";34.8316; -83.1074
"U9"; "A3"; "MMC1_DAT0"; "SMD"; "TOP";34.8316; -82.6074
"U9"; "A2"; "MMC1_DAT4"; "SMD"; "TOP";34.8316; -82.1074
"U9"; "A1"; "MMC1_DAT3"; "SMD"; "TOP";34.8316; -81.6074
"U9"; "B14"; " N/C_00199"; "SMD"; "TOP";34.3316; -88.1074
"U9"; "B13"; " N/C_00200"; "SMD"; "TOP";34.3316; -87.6074
"U9"; "B12"; " N/C_00201"; "SMD"; "TOP";34.3316; -87.1074
"U9"; "B11"; " N/C_00202"; "SMD"; "TOP";34.3316; -86.6074
"U9"; "B10"; " N/C_00203"; "SMD"; "TOP";34.3316; -86.1074
"U9"; "B9"; " N/C_00204"; "SMD"; "TOP";34.3316; -85.6074
"U9"; "B8"; " N/C_00205"; "SMD"; "TOP";34.3316; -85.1074
"U9"; "B7"; "MMC1_DAT7"; "SMD"; "TOP";34.3316; -84.6074
"U9"; "B6"; "MMC1_DAT7"; "SMD"; "TOP";34.3316; -84.1074
"U9"; "B5"; "MMC1_DAT6"; "SMD"; "TOP";34.3316; -83.6074
"U9"; "B4"; "MMC1_DAT5"; "SMD"; "TOP";34.3316; -83.1074
"U9"; "B3"; "MMC1_DAT4"; "SMD"; "TOP";34.3316; -82.6074
"U9"; "B2"; "MMC1_DAT3"; "SMD"; "TOP";34.3316; -82.1074
"U9"; "B1"; " N/C_00206"; "SMD"; "TOP";34.3316; -81.6074
"U9"; "C14"; " N/C_00191"; "SMD"; "TOP";33.8316; -88.1074
"U9"; "C13"; " N/C_00192"; "SMD"; "TOP";33.8316; -87.6074
"U9"; "C12"; " N/C_00193"; "SMD"; "TOP";33.8316; -87.1074
"U9"; "C11"; " N/C_00194"; "SMD"; "TOP";33.8316; -86.6074
"U9"; "C10"; " N/C_00195"; "SMD"; "TOP";33.8316; -86.1074
"U9"; "C9"; " N/C_00196"; "SMD"; "TOP";33.8316; -85.6074
"U9"; "C8"; " N/C_00197"; "SMD"; "TOP";33.8316; -85.1074
"U9"; "C7"; " N/C_00198"; "SMD"; "TOP";33.8316; -84.6074
"U9"; "C6"; "SYS_VDD1_3P3V"; "SMD"; "TOP";33.8316; -84.1074
"U9"; "C5"; "MMC1_DAT6"; "SMD"; "TOP";33.8316; -83.6074
"U9"; "C4"; "DGND"; "SMD"; "TOP";33.8316; -83.1074
"U9"; "C3"; "MMC1_DAT5"; "SMD"; "TOP";33.8316; -82.6074
"U9"; "C2"; "eMMC_VDDIM"; "SMD"; "TOP";33.8316; -82.1074
"U9"; "C1"; "eMMC_VDDIM"; "SMD"; "TOP";33.8316; -81.6074
"U9"; "D14"; " N/C_00186"; "SMD"; "TOP";33.3316; -88.1074
"U9"; "D13"; " N/C_00187"; "SMD"; "TOP";33.3316; -87.6074
"U9"; "D12"; " N/C_00188"; "SMD"; "TOP";33.3316; -87.1074
"U9"; "D4"; " N/C_00103"; "SMD"; "TOP";33.3316; -83.1074
"U9"; "D3"; " N/C_00189"; "SMD"; "TOP";33.3316; -82.6074
"U9"; "D2"; "MMC1_DAT5"; "SMD"; "TOP";33.3316; -82.1074
"U9"; "D1"; " N/C_00190"; "SMD"; "TOP";33.3316; -81.6074
"U9"; "E14"; " N/C_00177"; "SMD"; "TOP";32.8316; -88.1074
"U9"; "E13"; " N/C_00178"; "SMD"; "TOP";32.8316; -87.6074
"U9"; "E12"; " N/C_00179"; "SMD"; "TOP";32.8316; -87.1074
"U9"; "E10"; " N/C_00180"; "SMD"; "TOP";32.8316; -86.1074
"U9"; "E9"; " N/C_00181"; "SMD"; "TOP";32.8316; -85.6074
"U9"; "E8"; " N/C_00182"; "SMD"; "TOP";32.8316; -85.1074
"U9"; "E7"; "DGND"; "SMD"; "TOP";32.8316; -84.6074
"U9"; "E6"; "SYS_VDD1_3P3V"; "SMD"; "TOP";32.8316; -84.1074
"U9"; "E5"; " N/C_00183"; "SMD"; "TOP";32.8316; -83.6074
"U9"; "E3"; " N/C_00184"; "SMD"; "TOP";32.8316; -82.6074
"U9"; "E2"; " N/C_00185"; "SMD"; "TOP";32.8316; -82.1074
"U9"; "E1"; "MMC1_DAT5"; "SMD"; "TOP";32.8316; -81.6074
"U9"; "F14"; " N/C_00170"; "SMD"; "TOP";32.3316; -88.1074
"U9"; "F13"; " N/C_00171"; "SMD"; "TOP";32.3316; -87.6074
"U9"; "F12"; " N/C_00172"; "SMD"; "TOP";32.3316; -87.1074
"U9"; "F10"; " N/C_00173"; "SMD"; "TOP";32.3316; -86.1074
"U9"; "F5"; "SYS_VDD1_3P3V"; "SMD"; "TOP";32.3316; -83.6074
"U9"; "F3"; " N/C_00174"; "SMD"; "TOP";32.3316; -82.6074
"U9"; "F2"; " N/C_00175"; "SMD"; "TOP";32.3316; -82.1074
"U9"; "F1"; " N/C_00176"; "SMD"; "TOP";32.3316; -81.6074
"U9"; "G14"; " N/C_00163"; "SMD"; "TOP";31.8316; -88.1074
"U9"; "G13"; " N/C_00164"; "SMD"; "TOP";31.8316; -87.6074
"U9"; "G12"; " N/C_00165"; "SMD"; "TOP";31.8316; -87.1074
"U9"; "G10"; " N/C_00166"; "SMD"; "TOP";31.8316; -86.1074
"U9"; "G5"; "DGND"; "SMD"; "TOP";31.8316; -83.6074
"U9"; "G3"; " N/C_00167"; "SMD"; "TOP";31.8316; -82.6074
"U9"; "G2"; " N/C_00168"; "SMD"; "TOP";31.8316; -82.1074
"U9"; "G1"; " N/C_00169"; "SMD"; "TOP";31.8316; -81.6074
"U9"; "H14"; " N/C_00156"; "SMD"; "TOP";31.3316; -88.1074
"U9"; "H13"; " N/C_00157"; "SMD"; "TOP";31.3316; -87.6074
"U9"; "H12"; " N/C_00158"; "SMD"; "TOP";31.3316; -87.1074
"U9"; "H10"; "DGND"; "SMD"; "TOP";31.3316; -86.1074
"U9"; "H5"; " N/C_00159"; "SMD"; "TOP";31.3316; -83.6074
"U9"; "H3"; " N/C_00160"; "SMD"; "TOP";31.3316; -82.6074
"U9"; "H2"; " N/C_00161"; "SMD"; "TOP";31.3316; -82.1074
"U9"; "H1"; " N/C_00162"; "SMD"; "TOP";31.3316; -81.6074
"U9"; "J14"; " N/C_00150"; "SMD"; "TOP";30.8316; -88.1074
"U9"; "J13"; " N/C_00151"; "SMD"; "TOP";30.8316; -87.6074
"U9"; "J12"; " N/C_00152"; "SMD"; "TOP";30.8316; -87.1074
"U9"; "J10"; "SYS_VDD1_3P3V"; "SMD"; "TOP";30.8316; -86.1074
"U9"; "J5"; "DGND"; "SMD"; "TOP";30.8316; -83.6074
"U9"; "J3"; " N/C_00153"; "SMD"; "TOP";30.8316; -82.6074
"U9"; "J2"; " N/C_00154"; "SMD"; "TOP";30.8316; -82.1074
"U9"; "J1"; " N/C_00155"; "SMD"; "TOP";30.8316; -81.6074
"U9"; "K14"; " N/C_00141"; "SMD"; "TOP";30.3316; -88.1074
"U9"; "K13"; " N/C_00142"; "SMD"; "TOP";30.3316; -87.6074
"U9"; "K12"; " N/C_00143"; "SMD"; "TOP";30.3316; -87.1074
"U9"; "K10"; " N/C_00144"; "SMD"; "TOP";30.3316; -86.1074
"U9"; "K9"; "SYS_VDD1_3P3V"; "SMD"; "TOP";30.3316; -85.6074
"U9"; "K8"; "DGND"; "SMD"; "TOP";30.3316; -85.1074
"U9"; "K7"; " N/C_00145"; "SMD"; "TOP";30.3316; -84.6074
"U9"; "K6"; " N/C_00146"; "SMD"; "TOP";30.3316; -84.1074
"U9"; "K5"; "NMMC1_RST"; "SMD"; "TOP";30.3316; -83.6074
"U9"; "K3"; " N/C_00147"; "SMD"; "TOP";30.3316; -82.6074
"U9"; "K2"; " N/C_00148"; "SMD"; "TOP";30.3316; -82.1074
"U9"; "K1"; " N/C_00149"; "SMD"; "TOP";30.3316; -81.6074
"U9"; "L14"; " N/C_00135"; "SMD"; "TOP";29.8316; -88.1074
"U9"; "L13"; " N/C_00136"; "SMD"; "TOP";29.8316; -87.6074
"U9"; "L12"; " N/C_00137"; "SMD"; "TOP";29.8316; -87.1074
"U9"; "L3"; " N/C_00138"; "SMD"; "TOP";29.8316; -82.6074
"U9"; "L2"; " N/C_00139"; "SMD"; "TOP";29.8316; -82.1074
"U9"; "L1"; " N/C_00140"; "SMD"; "TOP";29.8316; -81.6074
"U9"; "M14"; " N/C_00124"; "SMD"; "TOP";29.3316; -88.1074
"U9"; "M13"; " N/C_00125"; "SMD"; "TOP";29.3316; -87.6074
"U9"; "M12"; " N/C_00126"; "SMD"; "TOP";29.3316; -87.1074
"U9"; "M11"; " N/C_00127"; "SMD"; "TOP";29.3316; -86.6074
"U9"; "M10"; " N/C_00128"; "SMD"; "TOP";29.3316; -86.1074
"U9"; "M9"; " N/C_00129"; "SMD"; "TOP";29.3316; -85.6074
"U9"; "M8"; " N/C_00130"; "SMD"; "TOP";29.3316; -85.1074
"U9"; "M7"; " N/C_00131"; "SMD"; "TOP";29.3316; -84.6074
"U9"; "M6"; "MMC1_CLK"; "SMD"; "TOP";29.3316; -84.1074
"U9"; "M5"; "MMC1_CMD"; "SMD"; "TOP";29.3316; -83.6074
"U9"; "M4"; "SYS_VDD1_3P3V"; "SMD"; "TOP";29.3316; -83.1074
"U9"; "M3"; " N/C_00132"; "SMD"; "TOP";29.3316; -82.6074
"U9"; "M2"; " N/C_00133"; "SMD"; "TOP";29.3316; -82.1074
"U9"; "M1"; " N/C_00134"; "SMD"; "TOP";29.3316; -81.6074
"U9"; "N14"; " N/C_00113"; "SMD"; "TOP";28.8316; -88.1074
"U9"; "N13"; " N/C_00114"; "SMD"; "TOP";28.8316; -87.6074
"U9"; "N12"; " N/C_00115"; "SMD"; "TOP";28.8316; -87.1074
"U9"; "N11"; " N/C_00116"; "SMD"; "TOP";28.8316; -86.6074
"U9"; "N10"; " N/C_00117"; "SMD"; "TOP";28.8316; -86.1074
"U9"; "N9"; " N/C_00118"; "SMD"; "TOP";28.8316; -85.6074
"U9"; "N8"; " N/C_00119"; "SMD"; "TOP";28.8316; -85.1074
"U9"; "N7"; " N/C_00120"; "SMD"; "TOP";28.8316; -84.6074
"U9"; "N6"; " N/C_00121"; "SMD"; "TOP";28.8316; -84.1074
"U9"; "N5"; "DGND"; "SMD"; "TOP";28.8316; -83.6074
"U9"; "N4"; "SYS_VDD1_3P3V"; "SMD"; "TOP";28.8316; -83.1074
"U9"; "N3"; " N/C_00122"; "SMD"; "TOP";28.8316; -82.6074
"U9"; "N2"; "DGND"; "SMD"; "TOP";28.8316; -82.1074
"U9"; "N1"; " N/C_00123"; "SMD"; "TOP";28.8316; -81.6074
"U9"; "P14"; " N/C_00104"; "SMD"; "TOP";28.3316; -88.1074
"U9"; "P13"; " N/C_00105"; "SMD"; "TOP";28.3316; -87.6074
"U9"; "P12"; " N/C_00106"; "SMD"; "TOP";28.3316; -87.1074
"U9"; "P11"; " N/C_00107"; "SMD"; "TOP";28.3316; -86.6074
"U9"; "P10"; " N/C_00108"; "SMD"; "TOP";28.3316; -86.1074
"U9"; "P9"; " N/C_00109"; "SMD"; "TOP";28.3316; -85.6074
"U9"; "P8"; " N/C_00110"; "SMD"; "TOP";28.3316; -85.1074
"U9"; "P7"; " N/C_00111"; "SMD"; "TOP";28.3316; -84.6074
"U9"; "P6"; "DGND"; "SMD"; "TOP";28.3316; -84.1074
"U9"; "P5"; "SYS_VDD1_3P3V"; "SMD"; "TOP";28.3316; -83.6074
"U9"; "P4"; "DGND"; "SMD"; "TOP";28.3316; -83.1074
"U9"; "P3"; "SYS_VDD1_3P3V"; "SMD"; "TOP";28.3316; -82.6074
"U9"; "P2"; "DGND"; "SMD"; "TOP";28.3316; -82.1074
"U9"; "P1"; " N/C_00112"; "SMD"; "TOP";28.3316; -81.6074
"U4"; "1"; "ETH_RX_N"; "SMD"; "TOP";43.4656; -99.4551
"U4"; "2"; "ETH_RX_P"; "SMD"; "TOP";43.4656; -98.7551
"U4"; "3"; "DGND"; "SMD"; "TOP";42.6156; -99.1051
"U2"; "1"; "ETH_TX_N"; "SMD"; "TOP";43.4656; -93.1051
"U2"; "2"; "ETH_TX_P"; "SMD"; "TOP";43.4656; -92.4051
"U2"; "3"; "DGND"; "SMD"; "TOP";42.6156; -92.7551
"TP3"; "1"; "VDDS_PLL"; "SMD"; "TOP";26.4726; -53.5062
"TP2"; "1"; "VDD_MPU"; "SMD"; "TOP";23.8966; -53.5060
"TP13"; "1"; "VDD_CORE"; "SMD"; "TOP";15.6900; -69.1474
"TP14"; "1"; "VDDS_DDR"; "SMD"; "TOP";15.0368; -77.6224
"TP15"; "1"; "PMIC_INT"; "SMD"; "TOP";15.6900; -67.4724
"TP12"; "1"; "PMIC_WAKEUP"; "SMD"; "TOP";33.7566; -76.6826
"TP10"; "1"; "LDO_PGOOD"; "SMD"; "TOP";41.4351; -71.7250
"TP1"; "1"; "PWR_EN"; "SMD"; "TOP";37.7025; -53.5060
"SWR1"; "1"; "ADR_0"; "SMD"; "TOP";43.6657; -72.8639
"SWR1"; "2"; "ADR_1"; "SMD"; "TOP";48.7457; -64.3839
"SWR1"; "4"; "ADR_2"; "SMD"; "TOP";48.7457; -72.8639
"SWR1"; "8"; "ADR_3"; "SMD"; "TOP";43.6657; -64.3839
"SWR1"; "C"; "DGND"; "SMD"; "TOP";46.2057; -64.3839
"SWR1"; ""; " NONET_00285"; "THT"; "TOP"; 46.2057; -72.8639
"R205"; "1"; "SYS_VDD1_3P3V"; "SMD"; "TOP";63.2468; -43.6372
"R205"; "2"; "NetJ25_9"; "SMD"; "TOP";62.3468; -43.6372
"R199"; "1"; "USB_OTG1_FS_ID"; "SMD"; "TOP";60.2996; -52.4692
"R199"; "2"; "DGND"; "SMD"; "TOP";60.2996; -51.5692
"R196"; "1"; "USB_OTG1_VBUS"; "SMD"; "TOP";59.5250; -58.4051
"R196"; "2"; "NetJ24_1"; "SMD"; "TOP";60.4250; -58.4051
"R194"; "1"; "NetR194_1"; "SMD"; "TOP";52.7174; -56.5085
"R194"; "2"; "DGND"; "SMD"; "TOP";53.6174; -56.5085
"R193"; "1"; "VDD_USB_5V"; "SMD"; "TOP";56.4500; -56.3551
"R193"; "2"; "USB_OTG1_VBUS"; "SMD"; "TOP";58.1500; -56.3551
"R189"; "1"; "NetR189_1"; "SMD"; "TOP";69.0452; -30.4034
"R189"; "2"; "DGND"; "SMD"; "TOP";69.0452; -31.3034
"R188"; "1"; "NetR186_1"; "SMD"; "TOP";53.1889; -32.8074
"R188"; "2"; "DGND"; "SMD"; "TOP";53.1889; -30.0074
"R187"; "1"; "NetR99_2"; "SMD"; "TOP";48.1004; -26.8733
"R187"; "2"; "DGND"; "SMD"; "TOP";47.2004; -26.8733
"R186"; "1"; "NetR186_1"; "SMD"; "TOP";55.0500; -32.7801
"R186"; "2"; "NetC76_2"; "SMD"; "TOP";55.0500; -34.4801
"R184"; "1"; "NetJ16_2"; "SMD"; "TOP";53.5750; -39.5301
"R184"; "2"; "NetC76_2"; "SMD"; "TOP";53.5750; -36.7301
"R183"; "1"; "NetC75_1"; "SMD"; "TOP";55.4250; -38.1051
"R183"; "2"; "NetJ16_2"; "SMD"; "TOP";55.4250; -39.8051
"R182"; "1"; "NetR181_2"; "SMD"; "TOP";52.3984; -35.1282
"R182"; "2"; "NetC75_1"; "SMD"; "TOP";50.6984; -35.1282
"R181"; "1"; "SYS_VOUT"; "SMD"; "TOP";44.2250; -33.5051
"R181"; "2"; "NetR181_2"; "SMD"; "TOP";44.2250; -30.7051
"R158"; "1"; "SYS_VDD1_3P3V"; "SMD"; "TOP";55.8906; -87.1989
"R158"; "2"; "NetLED8_A"; "SMD"; "TOP";54.9906; -87.1989
"R157"; "1"; "SYS_VDD1_3P3V"; "SMD"; "TOP";55.8906; -85.6989
"R157"; "2"; "NetLED7_A"; "SMD"; "TOP";54.9906; -85.6989
"R155"; "1"; "USR1"; "SMD"; "TOP";42.0656; -83.8489
"R155"; "2"; "NetQ10_1"; "SMD"; "TOP";42.0656; -82.9489
"R154"; "1"; "USR0"; "SMD"; "TOP";45.9406; -80.8239
"R154"; "2"; "NetQ9_1"; "SMD"; "TOP";45.9406; -81.7239
"R152"; "1"; "SYS_VDD1_3P3V"; "SMD"; "TOP";55.8906; -84.1739
"R152"; "2"; "NetLED6_A"; "SMD"; "TOP";54.9906; -84.1739
"R151"; "1"; "SYS_VDD1_3P3V"; "SMD"; "TOP";55.8906; -82.6489
"R151"; "2"; "NetLED5_A"; "SMD"; "TOP";54.9906; -82.6489
"R147"; "1"; "VDD_USB_5V"; "SMD"; "TOP";66.6496; -26.7072
"R147"; "2"; "USB_OTG0_VBUS"; "SMD"; "TOP";66.6496; -25.0072
"R143"; "1"; "PRU0_30_4"; "SMD"; "TOP";15.9440; -72.0984
"R143"; "2"; "PRU0_R30_1"; "SMD"; "TOP";15.0440; -72.0984
"R141"; "1"; "PRU0_30_3"; "SMD"; "TOP";16.8402; -76.7914
"R141"; "2"; "PRU0_R30_0"; "SMD"; "TOP";16.8402; -77.6914
"R137"; "1"; "PRU0_30_1"; "SMD"; "TOP";15.9440; -73.3234
"R137"; "2"; "PRU0_R30_2"; "SMD"; "TOP";15.0440; -73.3234
"R135"; "1"; "PRU0_30_0"; "SMD"; "TOP";15.9440; -74.5998
"R135"; "2"; "PRU0_R30_3"; "SMD"; "TOP";15.0440; -74.5998
"R130"; "1"; "SYS_VDD1_3P3V"; "SMD"; "TOP";66.9202; -32.5534
"R130"; "2"; "USB_OTG0_FAULTB"; "SMD"; "TOP";67.8202; -32.5534
"R110"; "1"; "FSW"; "SMD"; "TOP";21.2090; -18.1008
"R110"; "2"; "DGND"; "SMD"; "TOP";21.2090; -16.7508
"R108"; "1"; "LX"; "SMD"; "TOP";11.9500; -17.7301
"R108"; "2"; "NetC59_1"; "SMD"; "TOP";14.7500; -17.7301
"R107"; "1"; "VDD_5V"; "SMD"; "TOP";8.0264; -12.1454
"R107"; "2"; "NetLED4_A"; "SMD"; "TOP";8.0264; -13.8454
"R101"; "1"; "GATE"; "SMD"; "TOP";34.4000; -21.0500
"R101"; "2"; "DGND"; "SMD"; "TOP";34.4000; -22.4001
"R100"; "1"; "BASE"; "SMD"; "TOP";34.4000; -24.9251
"R100"; "2"; "DGND"; "SMD"; "TOP";34.4000; -23.5751
"R98"; "1"; "VDD_5V"; "SMD"; "TOP";6.5278; -5.8958
"R98"; "2"; "KEY_5V"; "SMD"; "TOP";6.5278; -3.0958
"R78"; "1"; "NetR78_1"; "SMD"; "TOP";13.7656; -61.8739
"R78"; "2"; "PMIC_NRESET"; "SMD"; "TOP";13.7656; -62.7739
"R77"; "1"; "NetLED2_K"; "SMD"; "TOP";43.6444; -103.3622
"R77"; "2"; "ENET_LED0/NWAYEN"; "SMD"; "TOP";42.7444; -103.3622
"R76"; "1"; "NetLED1_K"; "SMD"; "TOP";43.6444; -105.0234
"R76"; "2"; "ENET_LED1/SPEED"; "SMD"; "TOP";42.7444; -105.0234
"R74"; "1"; "NetR74_1"; "SMD"; "TOP";35.0656; -102.3239
"R74"; "2"; "SYS_VDD1_3P3V"; "SMD"; "TOP";35.0656; -103.2239
"R73"; "1"; "RMII1_RXD0"; "SMD"; "TOP";33.1406; -93.5239
"R73"; "2"; "DGND"; "SMD"; "TOP";34.0406; -93.5239
"R67"; "1"; "BOOT5"; "SMD"; "TOP";26.2906; -76.4013
"R67"; "2"; "DGND"; "SMD"; "TOP";26.2906; -77.3013
"R61"; "1"; "BOOT11"; "SMD"; "TOP";31.3182; -76.4104
"R61"; "2"; "DGND"; "SMD"; "TOP";31.3182; -77.3104
"R56"; "1"; "PRU1_30_10"; "SMD"; "TOP";22.6818; -76.4006
"R56"; "2"; "PRU1_R30_10"; "SMD"; "TOP";22.6818; -77.3006
"R51"; "1"; "BOOT5"; "SMD"; "TOP";27.1906; -76.4013
"R51"; "2"; "PRU1_R30_5"; "SMD"; "TOP";27.1906; -77.3013
"R50"; "1"; "PRU1_30_11"; "SMD"; "TOP";21.7760; -76.3990
"R50"; "2"; "PRU1_R30_11"; "SMD"; "TOP";21.7760; -77.2990
"R48"; "1"; "BOOT2"; "SMD"; "TOP";25.3906; -76.4013
"R48"; "2"; "DGND"; "SMD"; "TOP";25.3906; -77.3013
"R46"; "1"; "PRU1_30_15"; "SMD"; "TOP";15.5716; -59.3474
"R46"; "2"; "PRU1_R30_15"; "SMD"; "TOP";15.5716; -60.2474
"R45"; "1"; "BOOT2"; "SMD"; "TOP";23.5906; -76.4013
"R45"; "2"; "PRU1_R30_2"; "SMD"; "TOP";23.5906; -77.3013
"R42"; "1"; "SYS_VDD1_3P3V"; "SMD"; "TOP";24.4906; -77.3013
"R42"; "2"; "BOOT2"; "SMD"; "TOP";24.4906; -76.4013
"R39"; "1"; "SYS_VDD1_3P3V"; "SMD"; "TOP";28.0906; -77.3013
"R39"; "2"; "BOOT5"; "SMD"; "TOP";28.0906; -76.4013
"R38"; "1"; "SYS_VDD1_3P3V"; "SMD"; "TOP";32.3850; -77.3104
"R38"; "2"; "BOOT14"; "SMD"; "TOP";32.3850; -76.4104
"R34"; "1"; "BOOT8"; "SMD"; "TOP";29.8966; -76.3998
"R34"; "2"; "UART5_TXD"; "SMD"; "TOP";29.8966; -77.2998
"R28"; "1"; "RMII1_REFCLK"; "SMD"; "TOP";30.7156; -98.3488
"R28"; "2"; "NetR28_2"; "SMD"; "TOP";31.6156; -98.3488
"R27"; "1"; "RMII1_CRS_DV"; "SMD"; "TOP";30.7158; -97.3582
"R27"; "2"; "NetR27_2"; "SMD"; "TOP";31.6158; -97.3582
"R26"; "1"; "RMII1_RXD1"; "SMD"; "TOP";34.0406; -94.4239
"R26"; "2"; "NetR26_2"; "SMD"; "TOP";34.0406; -95.3239
"R25"; "1"; "RMII1_RXD0"; "SMD"; "TOP";33.1406; -94.4239
"R25"; "2"; "NetR25_2"; "SMD"; "TOP";33.1406; -95.3239
"R19"; "1"; "RTCK"; "SMD"; "TOP";0.1406; -96.0489
"R19"; "2"; "DGND"; "SMD"; "TOP";1.0406; -96.0489
"R18"; "1"; "DBGRQ"; "SMD"; "TOP";0.1406; -99.8489
"R18"; "2"; "DGND"; "SMD"; "TOP";1.0406; -99.8489
"R5"; "1"; "DGND"; "SMD"; "TOP";31.7406; -52.9989
"R5"; "2"; "NetR5_2"; "SMD"; "TOP";31.7406; -53.8989
"Q2"; "1"; "24V_UNFILT"; "SMD"; "TOP";28.7756; -19.0239
"Q2"; "2"; "24V_UNFILT"; "SMD"; "TOP";30.0456; -19.0239
"Q2"; "3"; "24V_UNFILT"; "SMD"; "TOP";31.3156; -19.0239
"Q2"; "4"; "GATE"; "SMD"; "TOP";32.5856; -19.0239
"Q2"; "5"; "NetC38_1"; "SMD"; "TOP";30.6806; -15.2239
"J17"; "1"; "USB_OTG0_VBUS"; "SMD"; "TOP";72.9488; -25.3654
"J17"; "2"; "oUSB_OTG0_FS_N"; "SMD"; "TOP";72.9488; -26.0154
"J17"; "3"; "oUSB_OTG0_FS_P"; "SMD"; "TOP";72.9488; -26.6654
"J17"; "4"; "USB_OTG0_FS_ID"; "SMD"; "TOP";72.9488; -27.3154
"J17"; "5"; "DGND"; "SMD"; "TOP";72.9488; -27.9654
"J17"; "P1"; "CHASSIS"; "THT"; "TOP"; 72.0588; -30.2404
"J17"; ""; " NONET_00286"; "THT"; "TOP"; 72.0588; -30.2404
"J16"; "3"; "NetJ16_2"; "SMD"; "TOP";58.9104; -47.1700
"J16"; "1"; "NetC75_1"; "SMD"; "TOP";58.9104; -42.0900
"J16"; "2"; "NetJ16_2"; "SMD"; "TOP";55.9894; -44.6300
"J14"; "1"; "NetJ14_1"; "SMD"; "TOP";73.7000; -70.8483
"J14"; ""; " NONET_00287"; "THT"; "TOP"; 73.7000; -70.8483
"J14"; "2"; "NetJ14_2"; "SMD"; "TOP";73.7000; -66.8483
"J14"; ""; " NONET_00288"; "THT"; "TOP"; 73.7000; -66.8483
"J13"; "1"; "RS485_1_A"; "SMD"; "TOP";73.7000; -39.4133
"J13"; ""; " NONET_00289"; "THT"; "TOP"; 73.7000; -39.4133
"J13"; "2"; "RS485_1_B"; "SMD"; "TOP";73.7000; -35.4132
"J13"; ""; " NONET_00290"; "THT"; "TOP"; 73.7000; -35.4132
"J12"; "1"; "RS485_1_A"; "SMD"; "TOP";-8.1572; -32.1887
"J12"; ""; " NONET_00291"; "THT"; "TOP"; -8.1572; -32.1887
"J12"; "2"; "RS485_1_B"; "SMD"; "TOP";-8.1572; -36.1886
"J12"; ""; " NONET_00292"; "THT"; "TOP"; -8.1572; -36.1886
"J11"; "1"; "DGND"; "SMD"; "TOP";57.4156; -80.3889
"J11"; "2"; "CFG_0"; "SMD"; "TOP";52.0156; -80.3889
"J11"; "3"; "DGND"; "SMD"; "TOP";57.4156; -77.8489
"J11"; "4"; "CFG_1"; "SMD"; "TOP";52.0156; -77.8489
"J11"; "5"; "DGND"; "SMD"; "TOP";57.4156; -75.3089
"J11"; "6"; "CFG_2"; "SMD"; "TOP";52.0156; -75.3089
"J11"; "7"; "DGND"; "SMD"; "TOP";57.4156; -72.7689
"J11"; "8"; "CFG_3"; "SMD"; "TOP";52.0156; -72.7689
"J11"; "9"; "DGND"; "SMD"; "TOP";57.4156; -70.2289
"J11"; "10"; "CFG_4"; "SMD"; "TOP";52.0156; -70.2289
"J11"; "11"; "DGND"; "SMD"; "TOP";57.4156; -67.6889
"J11"; "12"; "CFG_5"; "SMD"; "TOP";52.0156; -67.6889
"J11"; "13"; "DGND"; "SMD"; "TOP";57.4156; -65.1489
"J11"; "14"; "CFG_6"; "SMD"; "TOP";52.0156; -65.1489
"J11"; "15"; "DGND"; "SMD"; "TOP";57.4156; -62.6089
"J11"; "16"; "CFG_7"; "SMD"; "TOP";52.0156; -62.6089
"J10"; "1"; "NetJ10_1"; "SMD"; "TOP";-7.9344; -67.7988
"J10"; ""; " NONET_00293"; "THT"; "TOP"; -7.9344; -67.7988
"J10"; "2"; "NE555"; "SMD"; "TOP";-7.9344; -71.7989
"J10"; ""; " NONET_00294"; "THT"; "TOP"; -7.9344; -71.7989
"J8"; "0"; " N/C_00050"; "THT"; "TOP"; 14.0770; -109.3257
"J8"; ""; " NONET_00295"; "THT"; "TOP"; 14.0770; -109.3257
"J8"; "1"; "DGND"; "SMD"; "TOP";3.2620; -114.2257
"J8"; "2"; "ASEL_O"; "SMD"; "TOP";4.5320; -108.2256
"J8"; "3"; "LCK_O"; "SMD"; "TOP";5.8020; -114.2257
"J8"; "4"; "SDATA0_O"; "SMD"; "TOP";7.0720; -108.2256
"J8"; "5"; "D_CLK_O"; "SMD"; "TOP";8.3420; -114.2257
"J8"; "6"; "MSTR_O"; "SMD"; "TOP";9.6120; -108.2256
"J8"; "7"; "BLANK_O"; "SMD"; "TOP";10.8820; -114.2257
"J8"; "8"; "SDATA0_CPU_I"; "SMD"; "TOP";12.1520; -108.2256
"J3"; "3"; "DGND"; "SMD"; "TOP";6.9506; -59.2844
"J3"; "1"; "NetD1_2"; "SMD"; "TOP";12.0306; -59.2844
"J3"; "2"; "DGND"; "SMD"; "TOP";9.4906; -56.3634
"J1"; "1"; "DGND"; "SMD"; "TOP";20.7880; -114.2257
"J1"; "2"; "RRST_O//RRST_MONO_O"; "SMD"; "TOP";22.0580; -108.2256
"J1"; "3"; "RSEL_O//RRST_MONO_O"; "SMD"; "TOP";23.3280; -114.2257
